date,time,price,,,,,
20201120,1400,33950,,,,,
20201120,1355,33975,,,,,
20201120,1350,33955,,,,,
20201120,1345,33980,,,,,
20201120,1340,33960,,,,,
20201120,1335,33945,,,,,
20201120,1330,33915,,,,,
20201120,1325,33905,,,,,
20201120,1320,33895,,,,,
20201120,1315,33905,,,,,
20201120,1310,33870,,,,,
20201120,1305,33870,,,,,
20201120,1300,33895,,,,,
20201120,1255,33880,,,,,
20201120,1250,33900,,,,,
20201120,1245,33890,,,,,
20201120,1240,33920,,,,,
20201120,1235,33940,,,,,
20201120,1230,33955,,,,,
20201120,1225,33985,,,,,
20201120,1220,33995,,,,,
20201120,1215,34005,,,,,
20201120,1210,34010,,,,,
20201120,1205,33995,,,,,
20201120,1200,33950,,,,,
20201120,1155,33940,,,,,
20201120,1150,33975,,,,,
20201120,1145,33960,,,,,
20201120,1140,33955,,,,,
20201120,1135,33935,,,,,
20201120,1130,33940,,,,,
20201120,1125,33980,,,,,
20201120,1120,33955,,,,,
20201120,1115,33955,,,,,
20201120,1110,33950,,,,,
20201120,1105,33955,,,,,
20201120,1100,33965,,,,,
20201120,1055,34000,,,,,
20201120,1050,33995,,,,,
20201120,1045,34030,,,,,
20201120,1040,33990,,,,,
20201120,1035,33935,,,,,
20201120,1030,33965,,,,,
20201120,1025,33975,,,,,
20201120,1020,33935,,,,,
20201120,1015,33890,,,,,
20201120,1010,33895,,,,,
20201120,1005,33925,,,,,
20201120,1000,33910,,,,,
20201120,955,33885,,,,,
20201120,950,33965,,,,,
20201120,945,34005,,,,,
20201120,940,34035,,,,,
20201120,935,34090,,,,,
20201120,930,34020,,,,,
20201120,925,34015,,,,,
20201120,920,33965,,,,,
20201120,915,33920,,,,,
20201120,910,33880,,,,,
20201120,905,33816,,,,,
20201119,1530,33955,,,,,
20201119,1520,33960,,,,,
20201119,1515,33900,,,,,
20201119,1510,33915,,,,,
20201119,1505,33890,,,,,
20201119,1500,33885,,,,,
20201119,1455,33895,,,,,
20201119,1450,33905,,,,,
20201119,1445,33920,,,,,
20201119,1440,33905,,,,,
20201119,1435,33851,,,,,
20201119,1430,33826,,,,,
20201119,1425,33801,,,,,
20201119,1420,33796,,,,,
20201119,1415,33751,,,,,
20201119,1410,33746,,,,,
20201119,1405,33766,,,,,
20201119,1400,33771,,,,,
20201119,1355,33766,,,,,
20201119,1350,33771,,,,,
20201119,1345,33781,,,,,
20201119,1340,33736,,,,,
20201119,1335,33741,,,,,
20201119,1330,33766,,,,,
20201119,1325,33766,,,,,
20201119,1320,33741,,,,,
20201119,1315,33761,,,,,
20201119,1310,33766,,,,,
20201119,1305,33761,,,,,
20201119,1300,33781,,,,,
20201119,1255,33781,,,,,
20201119,1250,33781,,,,,
20201119,1245,33751,,,,,
20201119,1240,33746,,,,,
20201119,1235,33741,,,,,
20201119,1230,33756,,,,,
20201119,1225,33741,,,,,
20201119,1220,33741,,,,,
20201119,1215,33696,,,,,
20201119,1210,33721,,,,,
20201119,1205,33726,,,,,
20201119,1200,33711,,,,,
20201119,1155,33781,,,,,
20201119,1150,33791,,,,,
20201119,1145,33801,,,,,
20201119,1140,33796,,,,,
20201119,1135,33776,,,,,
20201119,1130,33761,,,,,
20201119,1125,33766,,,,,
20201119,1120,33776,,,,,
20201119,1115,33796,,,,,
20201119,1110,33806,,,,,
20201119,1105,33816,,,,,
20201119,1100,33841,,,,,
20201119,1055,33880,,,,,
20201119,1050,33841,,,,,
20201119,1045,33826,,,,,
20201119,1040,33851,,,,,
20201119,1035,33856,,,,,
20201119,1030,33846,,,,,
20201119,1025,33900,,,,,
20201119,1020,33880,,,,,
20201119,1015,33885,,,,,
20201119,1010,33885,,,,,
20201119,1005,33870,,,,,
20201119,1000,33836,,,,,
20201119,955,33875,,,,,
20201119,950,33895,,,,,
20201119,945,33851,,,,,
20201119,940,33836,,,,,
20201119,935,33821,,,,,
20201119,930,33771,,,,,
20201119,925,33806,,,,,
20201119,920,33826,,,,,
20201119,915,33766,,,,,
20201119,910,33721,,,,,
20201119,905,33806,,,,,
20201118,1530,33910,,,,,
20201118,1520,33920,,,,,
20201118,1515,33920,,,,,
20201118,1510,33935,,,,,
20201118,1505,33940,,,,,
20201118,1500,33945,,,,,
20201118,1455,33960,,,,,
20201118,1450,33955,,,,,
20201118,1445,33945,,,,,
20201118,1440,33970,,,,,
20201118,1435,33960,,,,,
20201118,1430,33935,,,,,
20201118,1425,33930,,,,,
20201118,1420,33970,,,,,
20201118,1415,33975,,,,,
20201118,1410,33950,,,,,
20201118,1405,33965,,,,,
20201118,1400,33950,,,,,
20201118,1355,33940,,,,,
20201118,1350,33960,,,,,
20201118,1345,33920,,,,,
20201118,1340,33955,,,,,
20201118,1335,33975,,,,,
20201118,1330,33980,,,,,
20201118,1325,33995,,,,,
20201118,1320,33990,,,,,
20201118,1315,33975,,,,,
20201118,1310,33940,,,,,
20201118,1305,33955,,,,,
20201118,1300,33960,,,,,
20201118,1255,33980,,,,,
20201118,1250,33955,,,,,
20201118,1245,33965,,,,,
20201118,1240,33930,,,,,
20201118,1235,33890,,,,,
20201118,1230,33905,,,,,
20201118,1225,33940,,,,,
20201118,1220,33920,,,,,
20201118,1215,33900,,,,,
20201118,1210,33880,,,,,
20201118,1205,33895,,,,,
20201118,1200,33885,,,,,
20201118,1155,33890,,,,,
20201118,1150,33870,,,,,
20201118,1145,33841,,,,,
20201118,1140,33856,,,,,
20201118,1135,33880,,,,,
20201118,1130,33880,,,,,
20201118,1125,33910,,,,,
20201118,1120,33905,,,,,
20201118,1115,33895,,,,,
20201118,1110,33870,,,,,
20201118,1105,33890,,,,,
20201118,1100,33920,,,,,
20201118,1055,33960,,,,,
20201118,1050,34015,,,,,
20201118,1045,33995,,,,,
20201118,1040,33975,,,,,
20201118,1035,33980,,,,,
20201118,1030,34005,,,,,
20201118,1025,34000,,,,,
20201118,1020,34025,,,,,
20201118,1015,34000,,,,,
20201118,1010,33980,,,,,
20201118,1005,33955,,,,,
20201118,1000,33925,,,,,
20201118,955,33880,,,,,
20201118,950,33875,,,,,
20201118,945,33880,,,,,
20201118,940,33945,,,,,
20201118,935,33875,,,,,
20201118,930,33900,,,,,
20201118,925,33910,,,,,
20201118,920,33960,,,,,
20201118,915,33940,,,,,
20201118,910,34015,,,,,
20201118,905,34095,,,,,
20201117,1530,33945,,,,,
20201117,1520,33985,,,,,
20201117,1515,33960,,,,,
20201117,1510,33950,,,,,
20201117,1505,33915,,,,,
20201117,1500,33955,,,,,
20201117,1455,33945,,,,,
20201117,1450,33950,,,,,
20201117,1445,33920,,,,,
20201117,1440,33915,,,,,
20201117,1435,33925,,,,,
20201117,1430,33935,,,,,
20201117,1425,34010,,,,,
20201117,1420,34035,,,,,
20201117,1415,34075,,,,,
20201117,1410,34075,,,,,
20201117,1405,34055,,,,,
20201117,1400,34085,,,,,
20201117,1355,34090,,,,,
20201117,1350,34075,,,,,
20201117,1345,34085,,,,,
20201117,1340,34075,,,,,
20201117,1335,34085,,,,,
20201117,1330,34080,,,,,
20201117,1325,34060,,,,,
20201117,1320,34090,,,,,
20201117,1315,34080,,,,,
20201117,1310,34065,,,,,
20201117,1305,34060,,,,,
20201117,1300,34085,,,,,
20201117,1255,34065,,,,,
20201117,1250,34065,,,,,
20201117,1245,34050,,,,,
20201117,1240,34050,,,,,
20201117,1235,34060,,,,,
20201117,1230,34045,,,,,
20201117,1225,34070,,,,,
20201117,1220,34050,,,,,
20201117,1215,34015,,,,,
20201117,1210,34010,,,,,
20201117,1205,34020,,,,,
20201117,1200,33990,,,,,
20201117,1155,33980,,,,,
20201117,1150,34015,,,,,
20201117,1145,34010,,,,,
20201117,1140,34010,,,,,
20201117,1135,34000,,,,,
20201117,1130,33975,,,,,
20201117,1125,33990,,,,,
20201117,1120,33975,,,,,
20201117,1115,33960,,,,,
20201117,1110,33900,,,,,
20201117,1105,33970,,,,,
20201117,1100,33965,,,,,
20201117,1055,33995,,,,,
20201117,1050,34025,,,,,
20201117,1045,34100,,,,,
20201117,1040,34145,,,,,
20201117,1035,34120,,,,,
20201117,1030,34120,,,,,
20201117,1025,34075,,,,,
20201117,1020,34060,,,,,
20201117,1015,34050,,,,,
20201117,1010,34105,,,,,
20201117,1005,34075,,,,,
20201117,1000,34075,,,,,
20201117,955,34105,,,,,
20201117,950,34130,,,,,
20201117,945,34100,,,,,
20201117,940,34095,,,,,
20201117,935,34080,,,,,
20201117,930,34070,,,,,
20201117,925,34030,,,,,
20201117,920,34040,,,,,
20201117,915,33965,,,,,
20201117,910,34045,,,,,
20201117,905,34035,,,,,
20201116,1530,33955,,,,,
20201116,1520,33970,,,,,
20201116,1515,33950,,,,,
20201116,1510,33965,,,,,
20201116,1505,33985,,,,,
20201116,1500,34005,,,,,
20201116,1455,33975,,,,,
20201116,1450,33995,,,,,
20201116,1445,34005,,,,,
20201116,1440,34010,,,,,
20201116,1435,33990,,,,,
20201116,1430,33985,,,,,
20201116,1425,34005,,,,,
20201116,1420,34000,,,,,
20201116,1415,33990,,,,,
20201116,1410,33965,,,,,
20201116,1405,33955,,,,,
20201116,1400,33985,,,,,
20201116,1355,34015,,,,,
20201116,1350,34025,,,,,
20201116,1345,33990,,,,,
20201116,1340,33990,,,,,
20201116,1335,33980,,,,,
20201116,1330,33930,,,,,
20201116,1325,33950,,,,,
20201116,1320,33970,,,,,
20201116,1315,33945,,,,,
20201116,1310,33980,,,,,
20201116,1305,33955,,,,,
20201116,1300,33975,,,,,
20201116,1255,33995,,,,,
20201116,1250,33995,,,,,
20201116,1245,33975,,,,,
20201116,1240,34010,,,,,
20201116,1235,33985,,,,,
20201116,1230,33975,,,,,
20201116,1225,34025,,,,,
20201116,1220,34045,,,,,
20201116,1215,34020,,,,,
20201116,1210,33985,,,,,
20201116,1205,33955,,,,,
20201116,1200,33920,,,,,
20201116,1155,33920,,,,,
20201116,1150,33900,,,,,
20201116,1145,33905,,,,,
20201116,1140,33885,,,,,
20201116,1135,33880,,,,,
20201116,1130,33860,,,,,
20201116,1125,33865,,,,,
20201116,1120,33890,,,,,
20201116,1115,33900,,,,,
20201116,1110,33870,,,,,
20201116,1105,33856,,,,,
20201116,1100,33816,,,,,
20201116,1055,33801,,,,,
20201116,1050,33806,,,,,
20201116,1045,33821,,,,,
20201116,1040,33841,,,,,
20201116,1035,33856,,,,,
20201116,1030,33851,,,,,
20201116,1025,33821,,,,,
20201116,1020,33831,,,,,
20201116,1015,33811,,,,,
20201116,1010,33801,,,,,
20201116,1005,33711,,,,,
20201116,1000,33741,,,,,
20201116,955,33756,,,,,
20201116,950,33791,,,,,
20201116,945,33826,,,,,
20201116,940,33791,,,,,
20201116,935,33771,,,,,
20201116,930,33796,,,,,
20201116,925,33696,,,,,
20201116,920,33676,,,,,
20201116,915,33571,,,,,
20201116,910,33576,,,,,
20201116,905,33601,,,,,
20201113,1530,33246,,,,,
20201113,1520,33206,,,,,
20201113,1515,33206,,,,,
20201113,1510,33231,,,,,
20201113,1505,33221,,,,,
20201113,1500,33201,,,,,
20201113,1455,33236,,,,,
20201113,1450,33206,,,,,
20201113,1445,33196,,,,,
20201113,1440,33161,,,,,
20201113,1435,33151,,,,,
20201113,1430,33136,,,,,
20201113,1425,33111,,,,,
20201113,1420,33161,,,,,
20201113,1415,33146,,,,,
20201113,1410,33126,,,,,
20201113,1405,33161,,,,,
20201113,1400,33146,,,,,
20201113,1355,33171,,,,,
20201113,1350,33166,,,,,
20201113,1345,33176,,,,,
20201113,1340,33151,,,,,
20201113,1335,33131,,,,,
20201113,1330,33091,,,,,
20201113,1325,33071,,,,,
20201113,1320,33081,,,,,
20201113,1315,33066,,,,,
20201113,1310,33061,,,,,
20201113,1305,33056,,,,,
20201113,1300,33026,,,,,
20201113,1255,33026,,,,,
20201113,1250,33041,,,,,
20201113,1245,33002,,,,,
20201113,1240,33002,,,,,
20201113,1235,33021,,,,,
20201113,1230,33006,,,,,
20201113,1225,32992,,,,,
20201113,1220,32987,,,,,
20201113,1215,33016,,,,,
20201113,1210,33021,,,,,
20201113,1205,33016,,,,,
20201113,1200,33016,,,,,
20201113,1155,33016,,,,,
20201113,1150,32962,,,,,
20201113,1145,32992,,,,,
20201113,1140,32987,,,,,
20201113,1135,32967,,,,,
20201113,1130,32947,,,,,
20201113,1125,32917,,,,,
20201113,1120,32907,,,,,
20201113,1115,32887,,,,,
20201113,1110,32877,,,,,
20201113,1105,32862,,,,,
20201113,1100,32872,,,,,
20201113,1055,32852,,,,,
20201113,1050,32902,,,,,
20201113,1045,32847,,,,,
20201113,1040,32797,,,,,
20201113,1035,32807,,,,,
20201113,1030,32842,,,,,
20201113,1025,32862,,,,,
20201113,1020,32932,,,,,
20201113,1015,32937,,,,,
20201113,1010,32892,,,,,
20201113,1005,32897,,,,,
20201113,1000,32857,,,,,
20201113,955,32897,,,,,
20201113,950,32912,,,,,
20201113,945,32897,,,,,
20201113,940,32977,,,,,
20201113,935,33011,,,,,
20201113,930,33051,,,,,
20201113,925,33066,,,,,
20201113,920,33026,,,,,
20201113,915,32977,,,,,
20201113,910,32932,,,,,
20201113,905,32847,,,,,
20201112,1530,32902,,,,,
20201112,1520,32892,,,,,
20201112,1515,32902,,,,,
20201112,1510,32982,,,,,
20201112,1505,33006,,,,,
20201112,1500,32987,,,,,
20201112,1455,32992,,,,,
20201112,1450,32947,,,,,
20201112,1445,32997,,,,,
20201112,1440,33002,,,,,
20201112,1435,32997,,,,,
20201112,1430,32972,,,,,
20201112,1425,32957,,,,,
20201112,1420,32927,,,,,
20201112,1415,32927,,,,,
20201112,1410,32912,,,,,
20201112,1405,32867,,,,,
20201112,1400,32812,,,,,
20201112,1355,32822,,,,,
20201112,1350,32882,,,,,
20201112,1345,32857,,,,,
20201112,1340,32877,,,,,
20201112,1335,32877,,,,,
20201112,1330,32912,,,,,
20201112,1325,32927,,,,,
20201112,1320,32907,,,,,
20201112,1315,32927,,,,,
20201112,1310,32962,,,,,
20201112,1305,32962,,,,,
20201112,1300,32932,,,,,
20201112,1255,32937,,,,,
20201112,1250,32922,,,,,
20201112,1245,32952,,,,,
20201112,1240,32907,,,,,
20201112,1235,32922,,,,,
20201112,1230,32942,,,,,
20201112,1225,32942,,,,,
20201112,1220,32977,,,,,
20201112,1215,32987,,,,,
20201112,1210,33002,,,,,
20201112,1205,33021,,,,,
20201112,1200,33036,,,,,
20201112,1155,33002,,,,,
20201112,1150,33021,,,,,
20201112,1145,33016,,,,,
20201112,1140,33021,,,,,
20201112,1135,33036,,,,,
20201112,1130,32997,,,,,
20201112,1125,32997,,,,,
20201112,1120,32957,,,,,
20201112,1115,32982,,,,,
20201112,1110,33006,,,,,
20201112,1105,33056,,,,,
20201112,1100,33046,,,,,
20201112,1055,33026,,,,,
20201112,1050,33071,,,,,
20201112,1045,33046,,,,,
20201112,1040,33021,,,,,
20201112,1035,33056,,,,,
20201112,1030,33061,,,,,
20201112,1025,33061,,,,,
20201112,1020,33026,,,,,
20201112,1015,33011,,,,,
20201112,1010,32997,,,,,
20201112,1005,32972,,,,,
20201112,1000,32987,,,,,
20201112,955,33016,,,,,
20201112,950,33051,,,,,
20201112,945,32982,,,,,
20201112,940,32982,,,,,
20201112,935,32957,,,,,
20201112,930,32887,,,,,
20201112,925,32892,,,,,
20201112,920,32942,,,,,
20201112,915,32947,,,,,
20201112,910,32952,,,,,
20201112,905,32942,,,,,
20201111,1530,33061,,,,,
20201111,1520,33066,,,,,
20201111,1515,33066,,,,,
20201111,1510,33086,,,,,
20201111,1505,33091,,,,,
20201111,1500,33071,,,,,
20201111,1455,33056,,,,,
20201111,1450,33061,,,,,
20201111,1445,33046,,,,,
20201111,1440,33061,,,,,
20201111,1435,33086,,,,,
20201111,1430,33106,,,,,
20201111,1425,33066,,,,,
20201111,1420,33041,,,,,
20201111,1415,33036,,,,,
20201111,1410,33031,,,,,
20201111,1405,33031,,,,,
20201111,1400,33006,,,,,
20201111,1355,33011,,,,,
20201111,1350,33006,,,,,
20201111,1345,33006,,,,,
20201111,1340,33021,,,,,
20201111,1335,33006,,,,,
20201111,1330,33011,,,,,
20201111,1325,33016,,,,,
20201111,1320,33021,,,,,
20201111,1315,33011,,,,,
20201111,1310,32987,,,,,
20201111,1305,32987,,,,,
20201111,1300,33011,,,,,
20201111,1255,33002,,,,,
20201111,1250,32997,,,,,
20201111,1245,33002,,,,,
20201111,1240,32992,,,,,
20201111,1235,32952,,,,,
20201111,1230,32997,,,,,
20201111,1225,33011,,,,,
20201111,1220,33002,,,,,
20201111,1215,33006,,,,,
20201111,1210,32997,,,,,
20201111,1205,32987,,,,,
20201111,1200,32972,,,,,
20201111,1155,32962,,,,,
20201111,1150,32982,,,,,
20201111,1145,33002,,,,,
20201111,1140,33006,,,,,
20201111,1135,32997,,,,,
20201111,1130,33011,,,,,
20201111,1125,33006,,,,,
20201111,1120,32987,,,,,
20201111,1115,32977,,,,,
20201111,1110,32987,,,,,
20201111,1105,32982,,,,,
20201111,1100,32962,,,,,
20201111,1055,32927,,,,,
20201111,1050,32902,,,,,
20201111,1045,32872,,,,,
20201111,1040,32867,,,,,
20201111,1035,32847,,,,,
20201111,1030,32827,,,,,
20201111,1025,32827,,,,,
20201111,1020,32847,,,,,
20201111,1015,32902,,,,,
20201111,1010,32837,,,,,
20201111,1005,32852,,,,,
20201111,1000,32872,,,,,
20201111,955,32847,,,,,
20201111,950,32857,,,,,
20201111,945,32862,,,,,
20201111,940,32807,,,,,
20201111,935,32767,,,,,
20201111,930,32727,,,,,
20201111,925,32757,,,,,
20201111,920,32782,,,,,
20201111,915,32752,,,,,
20201111,910,32697,,,,,
20201111,905,32717,,,,,
20201110,1530,32537,,,,,
20201110,1520,32537,,,,,
20201110,1515,32552,,,,,
20201110,1510,32557,,,,,
20201110,1505,32562,,,,,
20201110,1500,32557,,,,,
20201110,1455,32552,,,,,
20201110,1450,32562,,,,,
20201110,1445,32547,,,,,
20201110,1440,32537,,,,,
20201110,1435,32557,,,,,
20201110,1430,32567,,,,,
20201110,1425,32547,,,,,
20201110,1420,32522,,,,,
20201110,1415,32512,,,,,
20201110,1410,32492,,,,,
20201110,1405,32477,,,,,
20201110,1400,32462,,,,,
20201110,1355,32457,,,,,
20201110,1350,32457,,,,,
20201110,1345,32467,,,,,
20201110,1340,32502,,,,,
20201110,1335,32502,,,,,
20201110,1330,32487,,,,,
20201110,1325,32477,,,,,
20201110,1320,32492,,,,,
20201110,1315,32477,,,,,
20201110,1310,32487,,,,,
20201110,1305,32467,,,,,
20201110,1300,32417,,,,,
20201110,1255,32447,,,,,
20201110,1250,32452,,,,,
20201110,1245,32472,,,,,
20201110,1240,32447,,,,,
20201110,1235,32487,,,,,
20201110,1230,32517,,,,,
20201110,1225,32492,,,,,
20201110,1220,32472,,,,,
20201110,1215,32482,,,,,
20201110,1210,32442,,,,,
20201110,1205,32457,,,,,
20201110,1200,32477,,,,,
20201110,1155,32492,,,,,
20201110,1150,32522,,,,,
20201110,1145,32502,,,,,
20201110,1140,32447,,,,,
20201110,1135,32512,,,,,
20201110,1130,32527,,,,,
20201110,1125,32542,,,,,
20201110,1120,32592,,,,,
20201110,1115,32602,,,,,
20201110,1110,32642,,,,,
20201110,1105,32627,,,,,
20201110,1100,32587,,,,,
20201110,1055,32602,,,,,
20201110,1050,32602,,,,,
20201110,1045,32602,,,,,
20201110,1040,32577,,,,,
20201110,1035,32602,,,,,
20201110,1030,32632,,,,,
20201110,1025,32597,,,,,
20201110,1020,32562,,,,,
20201110,1015,32562,,,,,
20201110,1010,32552,,,,,
20201110,1005,32532,,,,,
20201110,1000,32567,,,,,
20201110,955,32557,,,,,
20201110,950,32552,,,,,
20201110,945,32502,,,,,
20201110,940,32522,,,,,
20201110,935,32457,,,,,
20201110,930,32417,,,,,
20201110,925,32322,,,,,
20201110,920,32392,,,,,
20201110,915,32512,,,,,
20201110,910,32522,,,,,
20201110,905,32602,,,,,
20201109,1530,32542,,,,,
20201109,1520,32522,,,,,
20201109,1515,32477,,,,,
20201109,1510,32522,,,,,
20201109,1505,32567,,,,,
20201109,1500,32582,,,,,
20201109,1455,32582,,,,,
20201109,1450,32617,,,,,
20201109,1445,32652,,,,,
20201109,1440,32652,,,,,
20201109,1435,32642,,,,,
20201109,1430,32627,,,,,
20201109,1425,32647,,,,,
20201109,1420,32672,,,,,
20201109,1415,32642,,,,,
20201109,1410,32672,,,,,
20201109,1405,32697,,,,,
20201109,1400,32707,,,,,
20201109,1355,32702,,,,,
20201109,1350,32677,,,,,
20201109,1345,32687,,,,,
20201109,1340,32702,,,,,
20201109,1335,32662,,,,,
20201109,1330,32632,,,,,
20201109,1325,32667,,,,,
20201109,1320,32657,,,,,
20201109,1315,32667,,,,,
20201109,1310,32657,,,,,
20201109,1305,32652,,,,,
20201109,1300,32667,,,,,
20201109,1255,32657,,,,,
20201109,1250,32622,,,,,
20201109,1245,32612,,,,,
20201109,1240,32582,,,,,
20201109,1235,32567,,,,,
20201109,1230,32592,,,,,
20201109,1225,32607,,,,,
20201109,1220,32612,,,,,
20201109,1215,32602,,,,,
20201109,1210,32607,,,,,
20201109,1205,32572,,,,,
20201109,1200,32607,,,,,
20201109,1155,32597,,,,,
20201109,1150,32557,,,,,
20201109,1145,32582,,,,,
20201109,1140,32592,,,,,
20201109,1135,32587,,,,,
20201109,1130,32552,,,,,
20201109,1125,32527,,,,,
20201109,1120,32547,,,,,
20201109,1115,32592,,,,,
20201109,1110,32627,,,,,
20201109,1105,32617,,,,,
20201109,1100,32612,,,,,
20201109,1055,32632,,,,,
20201109,1050,32657,,,,,
20201109,1045,32652,,,,,
20201109,1040,32687,,,,,
20201109,1035,32737,,,,,
20201109,1030,32777,,,,,
20201109,1025,32772,,,,,
20201109,1020,32762,,,,,
20201109,1015,32752,,,,,
20201109,1010,32777,,,,,
20201109,1005,32687,,,,,
20201109,1000,32682,,,,,
20201109,955,32662,,,,,
20201109,950,32672,,,,,
20201109,945,32642,,,,,
20201109,940,32597,,,,,
20201109,935,32572,,,,,
20201109,930,32577,,,,,
20201109,925,32557,,,,,
20201109,920,32492,,,,,
20201109,915,32462,,,,,
20201109,910,32492,,,,,
20201109,905,32502,,,,,
20201106,1530,32138,,,,,
20201106,1520,32152,,,,,
20201106,1515,32143,,,,,
20201106,1510,32133,,,,,
20201106,1505,32133,,,,,
20201106,1500,32138,,,,,
20201106,1455,32143,,,,,
20201106,1450,32113,,,,,
20201106,1445,32133,,,,,
20201106,1440,32093,,,,,
20201106,1435,32103,,,,,
20201106,1430,32108,,,,,
20201106,1425,32093,,,,,
20201106,1420,32103,,,,,
20201106,1415,32113,,,,,
20201106,1410,32138,,,,,
20201106,1405,32118,,,,,
20201106,1400,32063,,,,,
20201106,1355,32088,,,,,
20201106,1350,32108,,,,,
20201106,1345,32147,,,,,
20201106,1340,32177,,,,,
20201106,1335,32197,,,,,
20201106,1330,32182,,,,,
20201106,1325,32187,,,,,
20201106,1320,32172,,,,,
20201106,1315,32152,,,,,
20201106,1310,32133,,,,,
20201106,1305,32143,,,,,
20201106,1300,32162,,,,,
20201106,1255,32192,,,,,
20201106,1250,32222,,,,,
20201106,1245,32212,,,,,
20201106,1240,32182,,,,,
20201106,1235,32167,,,,,
20201106,1230,32162,,,,,
20201106,1225,32152,,,,,
20201106,1220,32138,,,,,
20201106,1215,32162,,,,,
20201106,1210,32172,,,,,
20201106,1205,32152,,,,,
20201106,1200,32143,,,,,
20201106,1155,32113,,,,,
20201106,1150,32073,,,,,
20201106,1145,32083,,,,,
20201106,1140,32108,,,,,
20201106,1135,32138,,,,,
20201106,1130,32162,,,,,
20201106,1125,32138,,,,,
20201106,1120,32133,,,,,
20201106,1115,32143,,,,,
20201106,1110,32172,,,,,
20201106,1105,32177,,,,,
20201106,1100,32217,,,,,
20201106,1055,32192,,,,,
20201106,1050,32138,,,,,
20201106,1045,32098,,,,,
20201106,1040,32123,,,,,
20201106,1035,32162,,,,,
20201106,1030,32202,,,,,
20201106,1025,32138,,,,,
20201106,1020,32118,,,,,
20201106,1015,32098,,,,,
20201106,1010,32068,,,,,
20201106,1005,32078,,,,,
20201106,1000,32177,,,,,
20201106,955,32227,,,,,
20201106,950,32177,,,,,
20201106,945,32138,,,,,
20201106,940,32242,,,,,
20201106,935,32197,,,,,
20201106,930,32257,,,,,
20201106,925,32272,,,,,
20201106,920,32367,,,,,
20201106,915,32337,,,,,
20201106,910,32252,,,,,
20201106,905,32237,,,,,
20201105,1530,32058,,,,,
20201105,1520,32023,,,,,
20201105,1515,32053,,,,,
20201105,1510,32048,,,,,
20201105,1505,32068,,,,,
20201105,1500,32073,,,,,
20201105,1455,32038,,,,,
20201105,1450,32033,,,,,
20201105,1445,32038,,,,,
20201105,1440,32028,,,,,
20201105,1435,31998,,,,,
20201105,1430,31968,,,,,
20201105,1425,31958,,,,,
20201105,1420,31958,,,,,
20201105,1415,31968,,,,,
20201105,1410,31943,,,,,
20201105,1405,31923,,,,,
20201105,1400,31963,,,,,
20201105,1355,31928,,,,,
20201105,1350,31903,,,,,
20201105,1345,31898,,,,,
20201105,1340,31908,,,,,
20201105,1335,31908,,,,,
20201105,1330,31883,,,,,
20201105,1325,31908,,,,,
20201105,1320,31918,,,,,
20201105,1315,31928,,,,,
20201105,1310,31923,,,,,
20201105,1305,31913,,,,,
20201105,1300,31938,,,,,
20201105,1255,31933,,,,,
20201105,1250,31938,,,,,
20201105,1245,31898,,,,,
20201105,1240,31898,,,,,
20201105,1235,31903,,,,,
20201105,1230,31908,,,,,
20201105,1225,31873,,,,,
20201105,1220,31863,,,,,
20201105,1215,31838,,,,,
20201105,1210,31833,,,,,
20201105,1205,31828,,,,,
20201105,1200,31828,,,,,
20201105,1155,31818,,,,,
20201105,1150,31843,,,,,
20201105,1145,31823,,,,,
20201105,1140,31803,,,,,
20201105,1135,31788,,,,,
20201105,1130,31768,,,,,
20201105,1125,31738,,,,,
20201105,1120,31743,,,,,
20201105,1115,31778,,,,,
20201105,1110,31823,,,,,
20201105,1105,31838,,,,,
20201105,1100,31858,,,,,
20201105,1055,31848,,,,,
20201105,1050,31858,,,,,
20201105,1045,31828,,,,,
20201105,1040,31798,,,,,
20201105,1035,31853,,,,,
20201105,1030,31868,,,,,
20201105,1025,31843,,,,,
20201105,1020,31853,,,,,
20201105,1015,31858,,,,,
20201105,1010,31833,,,,,
20201105,1005,31878,,,,,
20201105,1000,31843,,,,,
20201105,955,31798,,,,,
20201105,950,31808,,,,,
20201105,945,31808,,,,,
20201105,940,31828,,,,,
20201105,935,31813,,,,,
20201105,930,31793,,,,,
20201105,925,31768,,,,,
20201105,920,31803,,,,,
20201105,915,31763,,,,,
20201105,910,31663,,,,,
20201105,905,31643,,,,,
20201104,1530,31368,,,,,
20201104,1520,31348,,,,,
20201104,1515,31388,,,,,
20201104,1510,31328,,,,,
20201104,1505,31323,,,,,
20201104,1500,31358,,,,,
20201104,1455,31383,,,,,
20201104,1450,31348,,,,,
20201104,1445,31393,,,,,
20201104,1440,31428,,,,,
20201104,1435,31423,,,,,
20201104,1430,31413,,,,,
20201104,1425,31388,,,,,
20201104,1420,31443,,,,,
20201104,1415,31438,,,,,
20201104,1410,31443,,,,,
20201104,1405,31428,,,,,
20201104,1400,31383,,,,,
20201104,1355,31358,,,,,
20201104,1350,31333,,,,,
20201104,1345,31353,,,,,
20201104,1340,31393,,,,,
20201104,1335,31413,,,,,
20201104,1330,31418,,,,,
20201104,1325,31388,,,,,
20201104,1320,31398,,,,,
20201104,1315,31448,,,,,
20201104,1310,31458,,,,,
20201104,1305,31408,,,,,
20201104,1300,31428,,,,,
20201104,1255,31418,,,,,
20201104,1250,31423,,,,,
20201104,1245,31433,,,,,
20201104,1240,31433,,,,,
